0.64729,0.46709,0.33202,0.26455
18.459,70.968,4.1254,6.3922
20.342,66.275,28.117,136.7
1.0523,1.2281,1.4625,1.7674
114.28,1446,23.297,43.24
6.0424,16.638,2.9036,5.2221
7.2195,22.323,4.3735,9.3789
6.5607,6.0565,4.5641,4.2773
0.49191,0.39471,0.42814,0.34917
2.378,2.7865,7.1296,9.7787
68.437,548.97,28.768,73.642
19.34,11.044,44900,92.046
4.6071,3.406,2.9471,2.3253
1.5259,2.9549,0.82308,1.2673
16.465,8.909,6.1221,4.2273
2.2987,3.2451,2.0136,2.7632
2.4553,1.419,2.5809,1.471
1.5154,1.5096,0.69107,0.68939
0.0025454,0.0035347,0.0016891,0.0021745
11.135,6.3904,5.8428,3.9205
2.1799,1.4565,8.3548,3.8008
6.9115,14.327,6.3469,12.592
0.11183,0.10805,0.064179,0.062599
3.6787,2.6741,2.7697,2.1065
1.1428,0.82874,1.5363,1.0548
387.17,111.98,38.757,25.54
0.31485,0.40401,0.26606,0.33294
17.903,83.844,23.393,179.19
4.4734,3.8624,2.0889,1.8989
12.579,13.479,5.2796,5.5013
0.043829,0.043465,0.073575,0.072747
13.395,22.046,50.263,196.84
1.6349,1.1516,0.77801,0.61526
202.64,269.29,13.692,14.461
0.092186,0.10568,0.09522,0.10946
2.7383,2.0495,11.414,6.216
36.751,10.377,6.7453,3.771
5.6821,9.3311,21.422,83.696
52.044,1500.1,7.6795,13.436
0.37903,0.26145,0.36714,0.25483
19.392,11.476,547.52,62.841
5.5385,5.2906,32.601,28.724
20.056,20.518,16.983,17.337
0.076311,0.093718,0.11983,0.15745
4.3884,4.7217,14.048,16.291
2.9857,3.8073,2.7414,3.4516
8.3759,3.7705,3.0934,1.8957
24.492,65.283,7.2043,10.842
56.85,21.84,651.4,57.583
0.12357,0.10011,0.08724,0.07334
0.97068,0.63625,1.4018,0.84161
0.21761,0.26855,0.21104,0.25941
56.001,21.72,774.81,60.28
4.0779,5.2383,11.591,19.027
11.342,14.772,115.68,471.87
4.3734,4.017,2.9773,2.7811
102.69,2695.8,12.042,19.321
9.5803,14.328,5.4477,7.201
0.16561,0.12407,0.31582,0.21022
40.767,25.062,49.099,28.765
31.568,472.15,19.015,87.136
5.306,2.7103,7.0848,3.2754
5.0118,4.0925,1.8695,1.6639
10.364,7.2571,49.678,22.693
2.9228,3.8066,8.4736,14.43
1.3684,2.1121,1.3079,1.993
7.8444,8.7635,4.4426,4.806
0.15062,0.13122,0.18555,0.1589
1.7028,1.2074,2.3069,1.541
0.47731,0.39903,0.30062,0.26181
0.047671,0.047281,0.057769,0.05724
0.4218,0.30063,0.86189,0.52713
1.5684,1.7857,4.3041,5.4853
0.091147,0.10755,0.13727,0.16991
14.689,15.586,487.09,827.53
9.6925,6.5259,2.9168,2.3717
1.8209,2.1266,1.115,1.2509
2.0387,1.6994,2.8247,2.2712
14.639,13.123,365.77,196.88
2.251,4.3969,1.8035,3.1964
0.23965,0.27,0.26155,0.29661
18.922,9.2999,19.953,9.6289
0.48594,0.62239,1.0206,1.5218
4.4742,2.973,2.9379,2.1178
0.12205,0.094913,0.11227,0.088296
0.35956,0.38694,0.59959,0.66256
0.064238,0.069225,0.09419,0.10349
44.343,103.25,64.193,199.48
33.092,69.519,13.959,20.982
16.657,57.076,11.86,30.141
0.10422,0.11546,0.10489,0.11626
9.2934,17.826,48.22,1044.1
1036.4,43.485,17.213,8.7259
18.841,6.8898,40.677,10.106
0.077648,0.056606,0.064883,0.048698
40.629,31.178,289.76,139.96
3.0867,1.7724,1.0889,0.78835
6.0585,3.3003,1.7721,1.284
19.288,83.107,24.703,159.81
0.85546,0.57393,1.6284,0.93465
10.503,5.0088,10.319,4.9517
0.55983,0.37214,0.33709,0.24671
418.15,34.042,123.6,23.608
14.023,6.6435,328.02,25.27
283.14,106.11,23.036,17.411
5.4136,7.5552,1.7478,2.0582
0.44582,0.42604,0.68523,0.64648
9.565,10.323,20.721,23.402
23.778,41.941,31.423,62.758
0.20997,0.30685,0.13655,0.18196
0.051457,0.058304,0.038038,0.042206
0.55844,0.50883,1.1514,1.0006
2.5528,2.1893,2.2676,1.9641
0.62604,0.72823,1.3721,1.7554
26.348,13.197,210.65,38.878
7.635,7.8448,20.536,21.563
1.2546,1.3145,1.4278,1.5015
21.848,20.082,352.35,237.84
12.185,19.778,17.217,31.857
0.93793,0.63403,2.2579,1.2235
35.273,140.63,15.822,32.719
0.41351,0.28147,0.3296,0.23433
0.66196,0.75504,0.43076,0.4767
23.781,24.808,36.499,38.547
0.81721,1.089,1.3127,1.9399
4.6052,5.289,5.7014,6.6761
9.8063,14.884,7.2876,10.272
106.37,21.538,131.34,23.32
16994,118.37,18.287,11.457
3.5716,2.0781,4.7247,2.5354
1.7234,1.0649,2.2052,1.278
9.6492,9.5525,30.394,29.802
3.1463,5.9455,1.6641,2.5105
1.4956,1.6691,1.5964,1.7894
29.056,223.69,25.193,145.05
5.2721,3.9638,18.126,10.519
2.3809,1.4,1.5684,1.0214
3.499,6.3779,1.3378,1.8333
0.25162,0.22958,0.33262,0.29871
4.5741,7.8456,17.266,79.572
3.7528,4.7193,2.3189,2.748
0.86867,0.86888,0.69192,0.69207
9.2805,22.644,20.44,121.08
3.4481,2.6755,16.941,9.4478
192.09,25.409,31.131,11.625
0.0026023,0.0020102,0.0023853,0.0018648
0.61803,0.93238,0.3257,0.42723
0.4057,0.56921,0.72567,1.1945
25.481,20.865,586.24,218.54
0.57424,0.69839,0.33563,0.38627
0.99678,1.5317,0.5462,0.73001
0.16255,0.12702,0.23003,0.17079
5.923,5.9659,29.868,30.432
36.434,37.333,41.997,43.124
4.3272,9.6156,4.3695,9.7663
4.3582,2.8607,25.294,9.4069
2.9295,2.5199,1.5479,1.3936
15.636,16.28,52.726,57.321
4.3811,8.3282,10.932,40.647
4.0209,5.6151,10.634,20.265
23.19,9.5725,8.8582,5.0732
5.1516,9.68,7.0338,15.518
2.6209,2.7484,4.2489,4.5268
1.2781,2.0773,1.5685,2.7436
4.7071,3.6275,26.677,14.041
0.0084759,0.0064142,0.0081663,0.0062144
1.5813,1.9502,1.1151,1.3201
0.21451,0.17041,0.3503,0.25937
9.2441,9.7681,27.526,30.61
10.686,16.98,30.05,79.923
0.0025394,0.0031495,0.0018547,0.0022141
0.073073,0.063021,0.10499,0.087588
2.9672,1.9248,1.0254,0.80222
1.5827,1.5366,2.1642,2.0887
29.291,114.54,45.063,370.02
5.9092,2.8451,2.0524,1.3336
16.799,18.944,4.7678,5.0439
54.095,26.209,30.15,17.501
2.9693,4.3174,1.6305,2.103
165.86,44.976,137.03,41.047
5.1767,4.8101,13.254,11.69
0.17683,0.1857,0.10658,0.11051
0.95042,0.93577,2.3365,2.2759
0.84393,0.62535,0.58269,0.456
0.57495,0.46277,0.73106,0.57069
8140.1,50.227,18.635,9.0264
0.1063,0.080614,0.13213,0.096811
2.6303,4.6097,3.813,7.9216
10.888,5.6799,6.5208,3.9392
1.3619,1.1537,4.1549,3.0592
0.086683,0.11231,0.093765,0.12311
0.94091,0.80822,0.74926,0.65548
37.784,896.47,9.9249,22.721
1.079,0.77424,1.5022,1.0116
16.254,7.8621,267.37,28.11
192.3,26.866,36.879,13.235
4.5534,2.9004,5.083,3.1539
13.898,13.997,529.81,563.28
5.3312,8.4958,9.9786,20.56
31.254,129.37,18.103,44.534
0.17621,0.23457,0.11599,0.14448
17.041,14.538,722.46,246.02
0.84269,0.54716,0.78718,0.51885
0.21655,0.23062,0.13205,0.13838
1.5008,1.4601,4.3783,4.16
0.20747,0.17119,0.28886,0.22933
41.597,34.63,213.79,137.26
0.27,0.24135,0.17047,0.15638
7.0728,6.7125,5.0844,4.8695
0.043671,0.054531,0.026176,0.030766
70124,74.148,19.265,10.29
1.1391,0.72731,0.58429,0.42612
51.875,30.907,13.047,10.162
0.66779,0.76914,1.3948,1.7431
0.4624,0.32825,0.37015,0.27306
0.38868,0.47244,0.36967,0.44665
3.6217,2.6709,2.2259,1.7619
56.223,167.1,11.815,16.883
12.007,18.614,123.77,5562.9
1.2139,1.3536,2.9089,3.5039
3.3534,6.6859,2.751,5.0082
1.0594,1.7237,0.52758,0.71738
2.9595,1.7809,1.3038,0.93613
6.0267,3.0665,11.156,4.5234
30.513,152,20.189,61.288
0.14289,0.19641,0.11181,0.14675
0.081235,0.075991,0.15026,0.13665
0.015502,0.019715,0.013584,0.016948
27.107,22.775,11.578,10.395
0.29978,0.33374,0.2589,0.28562
0.013824,0.0174,0.014788,0.018799
2662.6,40.252,18.853,8.5954
0.036606,0.03153,0.065413,0.053216
14.356,8.4808,1507.6,61.117
0.42787,0.38532,0.30887,0.28315
10.689,5.323,179.25,19.776
0.82522,0.61334,1.5652,1.0319
0.073046,0.097611,0.11066,0.16174
0.028716,0.025643,0.046461,0.040047
0.25292,0.33206,0.44448,0.65796
2.0868,2.5223,1.7368,2.0569
0.64489,0.55275,0.4559,0.40161
2.7147,3.8395,2.7461,3.8941
0.0053359,0.0041447,0.0032085,0.0026509
1.3203,1.5872,0.68404,0.77355
35.454,125.05,8.4118,12.976
0.17878,0.13132,0.28466,0.19178
2.219,2.6955,5.7642,8.2368
12.681,14.453,3.6665,3.9005
3.3014,2.3608,2.6293,1.954
0.86538,0.97869,1.3783,1.6233
9.8534,12.112,2.6478,2.9038
1861.6,34.334,19.768,8.3918
29.062,9.0294,10.94,5.1532
98.733,152.94,16.855,19.436
0.29099,0.21115,0.26734,0.19677
18.835,81.705,29.785,328.76
27.421,58.361,70.493,372.29
1.5708,1.442,1.0307,0.96376
0.07712,0.079385,0.11919,0.12375
91.833,98.739,29.9,31.031
2.4465,3.3815,4.6977,7.7358
5.9793,12.676,1.9133,2.698
22.996,42.841,107.14,1178.2
0.22662,0.23452,0.33872,0.35378
140.12,34.081,103.82,29.71
0.00031358,0.00036638,0.000188,0.00021067
55.881,99.651,34.988,53.275
127.15,34.325,144.13,36.337
4.1203,7.764,3.2118,5.4687
5.9277,12.673,15.513,85.575
0.2607,0.3264,0.42939,0.58462
9.9328,24.31,37.28,1566.5
22.691,173,6.3252,12.481
1.6555,1.5631,4.1613,3.7746
100.37,19.817,304.39,28.056
1795,76.853,15.511,9.5515
62.471,165.18,9.8559,12.924
0.063611,0.055795,0.034748,0.031663
0.48998,0.53609,0.3928,0.42498
16.563,28.962,122.43,6789.8
23.94,8.6757,20.295,7.9054
3.7024,2.0758,6.0732,2.9077
78.924,204.71,8.5213,10.512
270.23,1771.9,14.587,18.151
6.9684,16.521,14.531,72.916
100.58,33.449,24.409,13.835
0.0047822,0.005738,0.0038022,0.0044537
12.311,12.604,24.726,25.62
6.8195,14.803,2.2106,3.1564
19.99,21.926,6.9936,7.3467
89.851,860.72,9.9788,14.66
1.9636,3.2386,5.1474,14.173
4.5607,7.3455,18.852,76.795
199.23,69.58,106.07,48.136
0.54252,0.38398,1.1034,0.66911
1.5924,2.1382,0.71806,0.85846
28.305,12.146,43.342,15.539
14.871,35.021,46.938,600.63
12.241,6.5631,13.16,6.8988
15.344,27.843,7.6128,11.029
10.824,4.5135,3.0577,1.9067
2.2044,1.3394,3.2477,1.7732
0.23901,0.27892,0.18551,0.21174
24.98,11.462,30.355,12.933
105.98,106.62,73.686,74.043
0.086333,0.065636,0.06403,0.050729
0.15986,0.17263,0.10211,0.10828
0.37106,0.48501,0.29935,0.37819
0.071232,0.06461,0.045168,0.041897
48.095,39.612,316.07,186.17
3.3595,2.357,13.982,6.7436
0.21543,0.14774,0.13158,0.098462
3.292,2.549,10.891,6.7256
34.073,71.305,94.405,537.89
1.2408,1.0722,1.5865,1.3416
10.636,16.717,112.91,11363
5.9872,12.404,3.7519,6.3305
11.164,14.703,175.44,1891.3
3.2894,5.6855,1.9798,2.9197
12.25,11.434,44.026,38.164
4.3897,7.3958,1.6523,2.1733
35.82,41.491,26.433,29.865
0.30223,0.25332,0.45142,0.36209
148.32,32.58,175.3,34.826
0.039674,0.031506,0.07303,0.052982
34.829,22.208,11.764,9.138
0.63025,0.45019,0.99915,0.65076
1663.1,79.017,31.693,16.123
0.010276,0.0085396,0.013939,0.011196
12.355,16.992,167.46,2357.2
0.043439,0.033208,0.052921,0.03925
0.07058,0.078959,0.058675,0.064865
47.957,34.746,17.888,14.822
2.9325,1.8792,1.2467,0.93949
66.382,34.904,27.561,18.255
6.0701,2.9424,2.0491,1.3456
5.2795,3.574,7.6841,4.7834
1.2395,1.0875,3.6196,2.8534
88.284,90.374,80.617,82.425
4.9061,5.1295,7.4479,7.8856
0.41387,0.521,0.47511,0.61076
7.8101,3.7118,7.5098,3.6185
0.07519,0.099624,0.063419,0.081637
11.404,9.2203,220.64,84.501
1.4227,1.0767,0.77045,0.63137
1.0582,0.68016,0.61507,0.44116
26.315,120.55,24.006,97.108
6.2389,16.023,3.049,5.3263
7.2058,8.9772,11.541,15.521
13.112,14.096,2.9534,3.0427
5.802,7.1912,3.6916,4.3413
1.2662,1.199,2.241,2.0774
10.675,34.298,13.115,53.046
13.951,9.9719,23.682,15.201
1.115,1.6384,1.1499,1.703
132.71,30.221,33.276,14.72
210.39,59.361,14.135,9.9936
1.6019,1.3603,1.4755,1.2622
31.251,380.25,21.596,111.89
10.191,27.525,29.374,560.31
3.6239,7.1009,1.4428,2.0658
0.65308,0.48061,0.47516,0.36705
4.7614,5.1955,2.5015,2.6543
19.411,9.5861,143.23,27.075
39.489,423.66,16.093,43.705
2.1508,3.3298,2.4301,3.9058
10.569,15.293,3.9823,4.8562
82.095,32.423,45.073,22.337
3.2872,2.7832,12.267,8.7133
0.048414,0.050754,0.032723,0.03397
3.4654,5.5089,2.7286,4.0509
3.7375,3.2858,11.516,9.0483
2.8437,3.3733,10.582,15.686
25.703,20.508,145.57,82.84
89.884,23.709,280.48,36.426
0.11112,0.12129,0.1309,0.1442
6.283,7.366,2.6298,2.8877
38.351,46.172,5.3841,5.6968
36.094,124.34,41.639,169.53
0.11315,0.085975,0.11132,0.084787
116.57,18.076,47.406,12.652
0.049648,0.048905,0.0539,0.053054
6.3072,15.723,2.0963,3.1825
543.36,665.73,20.718,21.314
1.5837,2.8293,0.71221,0.99983
13.254,16.97,185.02,1029.8
20.621,19.073,26.675,24.369
277.65,314.69,34.322,35.571
1.7069,2.5446,1.4503,2.0761
6.5916,13.184,10.63,28.768
58.695,892.38,13.237,26.364
23.985,10.31,5.0901,3.4419
0.23036,0.15904,0.26387,0.17725
24.163,58.485,74.137,992.63
4075,97.62,36.024,18.168
20.86,13.072,231.08,56.106
1.2401,1.9349,0.74212,1.0194
2.7056,2.641,1.3978,1.375
8.0515,6.7276,87.392,46.352
1.1547,1.1124,0.5914,0.57662
3.0118,4.0408,11.328,23.287
10.848,17.066,28.501,70.385
1.5478,2.4944,3.6054,8.6417
12.756,13.12,313.9,380.94
0.59737,0.63122,0.8094,0.8647
26397,66.106,17.541,9.3681
6.1461,11.119,32.215,416.66
1869.1,119.94,15.206,10.569
0.0049613,0.0041665,0.0083291,0.0066005
13.941,6.4124,24.987,9.0638
33.91,58.612,18.749,27.074
3.5842,2.2686,16.727,6.3797
3.2529,2.7454,2.4541,2.1232
56.308,20190,12.195,28.654
0.10514,0.12425,0.12987,0.1571
0.13598,0.13749,0.14587,0.14756
16.06,7.386,21.543,8.8445
25.689,45.146,109,679.25
8.2313,14.182,50.958,773.52
61.44,23.26,24.586,13.072
9.3145,11.62,40.534,72.42
0.048754,0.065575,0.029636,0.036792
18.865,74.859,4.9426,8.1171
135.05,40.919,62.249,26.674
22.338,42.8,34.496,84.636
0.67173,0.85514,1.154,1.6234
33.341,20.625,6.1325,5.0518
0.031044,0.022113,0.018773,0.014493
2.4502,1.6584,1.238,0.94411
0.27659,0.24824,0.44319,0.38483
198.51,159.32,20.474,19.267
1.4647,2.3264,2.6837,5.4387
1.8332,1.4236,1.8333,1.4237
112.09,24.018,142.2,26.342
0.029866,0.026713,0.021918,0.019961
0.40903,0.30006,0.93438,0.57932
3.7384,7.3107,2.472,4.0841
3.8493,5.3344,14.954,34.394
0.10035,0.10391,0.16316,0.17093
18.613,32.743,7.0383,9.4616
3.6563,6.1747,10.375,32.507
2.4277,1.3573,1.5491,0.97479
0.46849,0.49742,0.25741,0.26844
4.5392,10.229,7.4776,25.075
23.02,8.1338,4.2486,2.6748
3.4273,4.2924,12.557,21.23
12.566,15.523,3.491,3.8443
0.067063,0.09339,0.041064,0.05231
1974.7,182.36,26.254,18.167
5.302,3.7695,8.4461,5.4631
20.987,9.8712,461.85,36.723
2.1227,3.2301,1.2634,1.704
13.478,14.606,4.1501,4.3184
1.1392,1.5569,1.5965,2.3562
1.3734,1.5016,3.3631,3.9226
332.89,160.9,39.868,31.277
101.98,40.261,87.967,36.898
42.068,442.85,21.509,71.276
0.67459,0.44636,0.71618,0.46774
662.46,98.264,26.955,16.901
253.11,984.59,24.354,31.426
0.12096,0.13913,0.13183,0.15279
0.019945,0.027131,0.018729,0.025169
0.70409,0.71339,0.61476,0.62225
9.2032,6.982,4.0853,3.4237
12.331,12.815,32.472,34.776
58.135,12.465,12.961,5.7662
6.5686,9.3589,25.419,63.424
1.5991,1.2322,0.89354,0.73952
0.28553,0.32939,0.57409,0.71549
8.3062,6.064,63.203,26.444
4.9071,2.7947,34.139,8.754
355.33,73.331,102.09,39.995
12.637,6.8908,21.456,9.8063
0.073961,0.093807,0.12074,0.1671
0.3137,0.44395,0.50039,0.8033
0.33297,0.29395,0.29956,0.26638
1.7132,2.2364,0.7217,0.84301
1.663,1.5187,1.6149,1.477
230.13,31.692,39.683,14.794
214.02,22.697,23.122,9.0001
1.8683,2.1644,1.9863,2.3142
8.604,24.025,8.5689,23.846
16.195,23.083,88.953,300.51
9.8111,4.7941,37.446,10.187
1.2555,0.96856,1.7533,1.2848
0.23843,0.20777,0.32068,0.27255
0.059138,0.042716,0.052431,0.038649
4.1322,3.6725,2.8197,2.5645
5.3433,4.69,2.7077,2.4782
423.78,50.381,13.645,8.3801
5.112,2.6425,9.9567,4.0334
11.721,44.258,7.8546,20.351
6.0689,3.6452,19.584,7.9791
0.37495,0.40389,0.59359,0.65474
6.1613,10.154,4.552,6.8424
4.2666,4.3247,1.6529,1.6658
11.166,43.51,3.0336,5.0188
4.1682,2.5138,8.3342,4.088
1.5583,1.2094,5.3735,3.2982
6.3648,4.3029,47.321,16.762
13.334,30.544,12.185,26.44
13.452,8.0838,562.82,50.453
8.8259,6.5001,61.604,27.212
0.066892,0.047616,0.050117,0.037457
0.0028961,0.002107,0.0016524,0.0013068
4.064,4.0291,3.3607,3.3349
13.237,29.343,10.848,21.576
0.22444,0.24077,0.17647,0.18754
8.6643,5.5845,4.4715,3.2802
9.3362,16.501,72.664,11254
0.26438,0.21888,0.21708,0.18328
0.37613,0.36417,0.44629,0.43065
20.838,33.022,91.193,374.32
0.15172,0.21635,0.18698,0.28094
0.40496,0.348,0.60972,0.50396
3.6472,7.5607,1.6914,2.5924
0.077676,0.070553,0.049106,0.045604
0.24633,0.31479,0.22899,0.28942
20.338,48.973,69.73,1439.9
1.2424,0.73606,0.75044,0.50107
25.436,8.8798,27.12,9.1893
74.941,230.5,14.163,19.924
63.373,49.381,65.909,51.08
3415.7,170.31,22.404,15.286
69.571,49.136,165.52,96.012
2.4285,2.3196,8.1102,7.3985
24.104,125.95,19.423,74.895
41.163,242.36,29.442,107.04
0.22439,0.24611,0.20678,0.22579
30.927,9.3549,7.5806,4.0457
0.41711,0.32771,0.25363,0.21115
20.022,30.831,4.8339,5.7534
26.074,15.926,1065.3,102
102.25,932.46,13.89,21.446
0.065973,0.085567,0.11403,0.16509
8.4136,4.3438,51.531,11.814
7.324,3.7656,2.4362,1.6651
7.6951,15.397,12.395,33.536
0.7074,0.73103,0.8965,0.93105
25.917,9.8546,1521.5,33.789
1.3,1.8451,2.1024,3.4042
14.061,17.725,140.06,441.2
7.6648,6.8537,19.313,16.001
13.718,26.212,15.556,31.61
1.6595,2.1387,0.76478,0.89436
9.3195,15.99,35.476,165.73
2.8153,4.888,7.5077,23.809
0.031544,0.027818,0.038608,0.033535
4.0334,7.9572,8.64,29.583
8.7102,4.1389,3.2455,2.0574
0.00047401,0.00061285,0.00063154,0.00085979
0.072287,0.068543,0.047876,0.045912
44.343,14.495,40.835,13.881
0.30767,0.40202,0.47948,0.68445
3.9268,4.5128,1.4495,1.5641
0.38844,0.52686,0.65448,1.0049
24.978,10.322,471.05,32.397
3.3486,4.9054,6.836,12.714
1.5587,1.2072,0.70088,0.5947
35.434,32.892,48.764,44.593
129.12,57.861,22.219,15.964
1.0696,0.87103,1.2788,1.0194
31.39,29.956,227.96,197.1
1.9971,2.7524,1.6501,2.1915
0.4253,0.32796,0.25365,0.20858
0.0092382,0.0074754,0.011308,0.008925
108.09,106.47,13.495,13.435
60.962,29.014,67.146,30.866
0.12639,0.11128,0.11564,0.10245
19.54,18.023,5.9427,5.7059
2.1669,3.9967,1.6355,2.7062
6.9674,5.2576,71.997,28.921
6.1671,18.81,2.499,4.4007
9.9013,19.717,59.196,9912.5
19.557,7.8272,9.4219,4.9242
4.1514e+05,58.741,24.187,10.971
2.439,1.5851,5.6152,2.9141
2.5707,4.969,2.5816,5.0003
7.9198,3.9669,2.3166,1.5987
13.118,24.661,19.424,45.076
8.6695,5.7056,18.068,9.8428
29.008,70.691,78.053,717.86
2.8196,2.477,8.0447,6.3757
17.623,11.015,1240.5,83.898
6.0922,7.0213,8.9534,10.718
3.1294,2.1531,16.349,6.9807
1.8363,3.2554,2.1354,4.0366
46.416,40.841,8.244,7.8615
56.347,15.953,1077.8,37.271
4.5474,5.755,18.938,34.634
0.17419,0.15133,0.23492,0.19891
0.12372,0.087363,0.12763,0.089605
25.582,9.9339,10.242,5.5439
32.461,12.575,229.85,29.303
1.1602,2.1268,0.70372,1.0821
4.3843,2.8506,15.536,6.9445
2.843,4.0179,6.059,10.77
0.02443,0.02575,0.016934,0.017666
1.8294,1.2969,1.5688,1.1427
15.666,29.345,35.454,114.63
40.187,31.784,64.93,47.889
63.532,1.9424e+05,11.259,24
3.2855,1.7293,1.2588,0.84857
0.2529,0.25994,0.30842,0.31809
0.73722,1.1281,0.65345,0.9677
0.38626,0.41093,0.42583,0.45472
7.5821,6.0138,23.538,15.388
25.588,16.694,3139.4,157.25
0.57926,0.78793,0.38552,0.48883
5.7136,6.3728,31.155,42.624
0.075049,0.083467,0.05313,0.057918
3.4097,2.1048,15.552,5.725
0.42661,0.44006,0.39861,0.41067
1.0921,1.9703,0.79219,1.2714
0.36199,0.29058,0.44165,0.34565
0.056992,0.062808,0.084188,0.095216
287.21,52.319,87.023,30.461
19.07,13.836,79.243,40.717
0.53525,0.5916,0.50796,0.55969
4.9625,5.1094,6.8735,7.1212
2.6555,2.0116,1.4925,1.2189
0.048915,0.059031,0.082559,0.10718
10.088,5.7828,16.182,8.0207
0.14158,0.20021,0.091849,0.11941
72.658,17.556,435.57,30.907
0.72595,0.51101,0.37997,0.29661
0.84779,0.96525,1.2198,1.4345
14.788,12.487,7.9681,7.0714
1.2495,1.0896,1.0157,0.89925
3.0654,5.8509,1.9903,3.2127
4.7,5.3734,25.535,37.681
14.084,12.079,90.839,59.505
10.736,29.364,23.676,194.61
1.844,1.403,2.9031,2.0484
0.20368,0.22908,0.19938,0.2239
3.1257,2.4534,2.6392,2.1165
2.3533,1.5631,7.1421,3.4959
2.8656,1.8205,5.4453,2.9093
5.5376,10.908,20.426,164.95
0.69035,0.74413,0.33735,0.35426
0.07828,0.061598,0.098612,0.075141
0.048992,0.046414,0.027631,0.026579
68.489,559.41,27.982,70.544
2.2004,1.6461,0.98039,0.81375
0.19146,0.21871,0.35645,0.43324
29.433,70.121,54.646,233.99
4.3347,4.993,19.47,28.019
0.89847,1.2518,0.58441,0.75177
13.364,16.956,167.36,719.97
0.00060006,0.00062498,0.00037228,0.00038386
4.049,3.5119,2.1904,1.981
1.5164,2.3391,3.8238,8.7938
32.091,17.842,4.8139,3.8794
10.375,16.271,3.729,4.7026
